text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
"It is a must watch movie, I watched it and it's awesome!! Watch it in 4d",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Watching in an hour, and I can't wait!!!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Watched it on first day, it was AMAZING!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie is the best ever!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Love Maleficent❤️..great movie in another perspective...worth to watch 🔥🔥,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Look out everyone! The one good Disney remake of 2019!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Just saw it. Loved it. I want more.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Shown in: The Lion King IT: Chapter 2 Hustlers The Addams Family,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
i love this movie i watched it yesterday this movie was awesome,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I WISH MALEFICENT TO GET HER REAL SKIN COLOUR ☺️ TURN HER INTO REAL PHOENIX AGAIN 😊I WISH SHE WILL BECOME VISIBLE TO EVERYONE... WELCOME BACK PHOENIX ☺️,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I’m about to watch this right now I’m at the movie cinema,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
1:22 this line is my favorite and it remove in hindi version i really want this line in hindi version,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent vs Catwoman,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
looks visually stunning but is there a story there?,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love this movie they are the shit.,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
i wish to have wings like her,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The horns are natural.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Ooo my goodness,,,,,,, 🥺🥺🥺🥺🥺😘😘😘😘😘😘😘😘😘😘😘😘 this movie really amazing",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
she turn into dark phoenix FUUUUCKKKK😍😍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Stephen could've been king without cutting off her wings. All he had to do was marry her. Win Win Win for him.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I would love to see Regina in look of Malificent 💖💖💖,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I'm still waiting for her to adopt me!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
How to make the soundtrack for a trailer: Hit the drums like you're having a seizure. Done.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Angelina Jolie is the movie lol. also, she is quite strong, able to create hulks out of birds haha. very amazing film",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Just rented this from Amazon along with the original for a double feature tonight.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Guess what if Disney make Blackpink KTL for a background music for Maleficent ...damn,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
AHH OMG I AM SO WATCHING THIS,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
We need a prequel asp.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Part 1 and part 2 please Hindi dubbed.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent here is more green and less purple Maleficent in descendants are more purple than green,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Good film,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I really wanted Maleficent to be together with Borra in this film but then I realized it probably won't happen :)),positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Sad how talented Hollywood actresses in their 30s only get to play the villains in Disney movies bc that's all the roles Hollywood has to offer for actresses over 30,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
I except more than this from Angelina but it is still the best,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love this movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I like this movie a lot,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
FAMILY LOVE IS TRUE LOVE ❤️ BLOOD LOVE IS PURE LOVE ❤,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Hi disney can i invest my stories in disney please say yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Is it just me or do you love it how they don't show about the other fairies like her? But then in the next part BOOM get wrecked you do get it,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Humans are Hilarious... loved that part,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The every word that comes out of maleficent's mouth was like a spell, so magical and it's kinda badass. I love her God!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The most beautifull... !,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The fairy Maleficent - as a warlock who not only channeled natural disorderly powers, but raised hell's forces - is a necromancer as a warlock - Blizzard Entertainment need not use a company's characters.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Malificent Is a good guy At the end,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Malecifant is a fking queen,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"That is a movie from Disney plus!! Of maleficent 2 mistress of evil 2019,11. I like that new Netflix!! Original, family movie of the black Cauldron , the spiderwick chronicles and the Huntsman!! Part 2 winter war.",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
I like watching the real live Maleficent then the cartoon Maleficent.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Considerably better than the first.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
watches this movie. best one totally go for it💕💕💕💯💯😍😍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie was epic! It so disappointing how its not a huge box office how they predicted it when it even better than the first one,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
They should have waited a few more years to realese the second part,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Im do glad i got the movir it is SOOO AMAZING!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie was epic 🧝🏻‍♀️🧚🏻‍♀️✌🏻,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Possibly even better than the first!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina really fit in this character. Do you agree?,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Also I think Angelina Jolie was totally the perfect person to play Maleficent.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
i got to watch this for free but it was actually good,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
marvellous film 10/10,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is such a good moive,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Music?,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
They said there will be part 3 the christening I can't wait!!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
What theatres are you,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
superb and wonderful trailer,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I just saw the movie. It was better than I expected, quite a treat 🎃💥🎃. As great as the first one, I'd say. Beautiful and fierce with a strong story line, what can I say. Angie did a great job. The spinning wheel is on this one too, and plays an important role. And YES it is true, Maleficent can turn into a dragon but you got to push her limits to the point of no return. Something we did not see on the first movie. And if you have seen STARDUST (with Pfeifer as witch Lamia) there is an inside joke they used at the end of the movie on Michelle Pfeiffer...lol (you got to see it to find out....)",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is a standalone film right? We can just watch it without having to watch earlier movies?,positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
--- this is wonderful,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Watching This Movie With My Dad,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Such an amazing movie! Loved it so much!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I just today watched this.... And hated that you guys showed her so evil in trailer.... She didn't deserve be shown this evil!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
The bird is lowkey hot Edit: I mean the bird as a human not a bird bird,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Go Beyond the Gary tale,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie is really amazing and unexpected for me!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I watched this :D Spoiler Warning! ""Connans got shooted and die by iron bullet when Maleficent shock see a Tomb Bloom is disappear"" Sorry if i give you the spoiler, bcz the film is so cool! (I watched in cinema)",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This soooo Games of thrones.... i love it,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Well 1st on was good but second was whole new level i liked it.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Can't wait to see malifecent2!!!!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Good film,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Omg that looks do FAB,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I see all the movie in cinema maleficent is good and auroras mother to but I don't belive it,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Gr8 visual effects,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Im going to See this movie today for a party, If anyone has watched it is it good?",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love Angelina Jolie she is beautiful girl ever ❤️😍😘👑,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
seen it. It was so good,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Saw it and love it 💕,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
My gosh...those cheekbones are so sharp that she can shave her Pitts..,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"She's my role model, a strong and kind hearted woman.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I have seen the movie i loved it so much!!❤❤,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
If you’ve seen the movie already....Is it good because it seems amazing,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Why is Maleficent turned into a sort of good guy in these movies, she was the bad guy in the original fairytale",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
So excited to see thisss😮😮❤🎉,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
A snake will always remain a snake just like the way evil always remains evil 😂😂😂😂😂😂😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Next year must be showwing the next season😆😆👍👍👍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I just watched it and it's so good,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
So no one is going to comment how hot and ripped is Borra.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Omg ima see this movie on Wednesday I’m so excited AAA,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The Mistress of all evil.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"So, Maleficent is like The great leonopteryx (Na'vi name: toruk meaning ""last shadow"") of Avatar movie. 😃",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Future A third Maleficent film was announced to be in development in September 2021, with Angelina Jolie being attached to the project. The first draft of the script is already written, reportedly by Linda Woolverton and Evan Spiliotopoulos. Disney confirmed that month that the project is in the works, with Jolie expected to reprise her role. In November, during an interview with D23 Inside Disney Podcast about Jolie's film, Eternals, she hinted her return as Maleficent in a third film.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
0:05 why have I heard the thing from spongebob,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Can you believe that Jimmy Hibbert's in this movie?,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"While watching this, as international relations student i keep thinking why philip's mother is realist person that sceptic about cooperative and always want to war meanwhile philip is liberalis person that still have positive thinking about cooperative and unite 2 kingdoms can make peace",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Don't ruin my morning,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Plz we also want cinderella 2,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney doesnt understand what being a villain means,positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
Both these love birds are so keen to get married,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I think the reason why it has fall short opening because of the trailer... It shows she's the antagonist here. But after 3days because of heresays. The movie already reached hundred million dollars. The artistic way of promoting a film. Thru mystery,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watched Maleficent (1) several times; Maleficent (2) is enough for once;,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Awesome movie . Love from india. Just incredible story and graphics,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Bruh I wouldn't mind cuffing maleficent she baddd,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I kinda feel disappointed with this. Many lost their lives to the war, and a lot of things to consider and then Maleficent just turned away with that in an instant and then boom, happy ending. Not to mention the Kingdom massacred the fairies, lock them up in a cathedral as they disappear one by one and then we just got a lighthearted ending. It’s more favorable to me if yes, let’s say Maleficent forgave them (in the blink of an eye lol) but she realized that because of that, humans and fairies can’t really co-exist and she part ways with Aurora for eternity. Idk, because of the plot structure, this should have at least an ending similar to this.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
